propagation_time_s,benchmark,shared_limit,shared_target,floor_rate,cpsb,replication,included_execution,included_data,included_state,included_execution_metered,included_data_metered,included_state_metered,included_regular_metered,shared_gas_used,shared_target_utilisation,shared_fee_wei,shared_fee_log_return_sd,shared_limit_hit_fraction,shared_near_limit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,shared_rationed_gas,regular_binding_fraction,runtime_bal_bytes,estimated_static_payload_bytes,estimated_counted_payload_bytes,included_state_bytes,annualized_state_growth_gib,base_fee_burn_eth_per_block,base_fee_exposure_proxy_eth_per_block,equilibrium_log_rmse
3.5,fully_optimized,225000000.0,112500000.0,40,2295.0,27,42347282.87550276,3619455.0492017963,13176062.011908937,61316996.80006458,5750397.45236487,111791940.92642115,67067394.25242933,114120288.06464183,1.014402560574594,2005677.4669530813,0.06016449107581929,0.07896825396825397,0.08375,0.0,0.3932675271654208,7545801.422585971,0.11132936507936508,221906.1217802292,408828.8866931033,630735.0084733325,48711.08537098961,119.22114748038416,0.00022563382185031793,0.0003232560831278314,1.1370808495475353
3.5,fully_optimized,225000000.0,112500000.0,40,2295.0,28,40256352.129842736,3024213.3201062237,13178907.240989005,58289421.35401496,4804709.088784508,111816081.19541495,63094130.44279864,114265291.22129959,1.015691477522663,2208669.3776269103,0.06223351233607562,0.08067460317460318,0.08607142857142858,0.0,0.41158606804996706,7235409.15537954,0.11041666666666666,210540.83866949764,341594.45219637227,552135.29086587,48721.60400671675,119.24689200674334,0.00024847656776829253,0.00032858272701413,1.0335935333326711
3.5,fully_optimized,225000000.0,112500000.0,40,2295.0,29,41088507.64873025,3180123.818145344,13196927.311800105,59494345.8219857,5052411.386100961,111968971.99767351,64546757.20808544,114273890.4325522,1.0157679149560195,1142549.5477228898,0.06223945450250105,0.08333333333333333,0.0881547619047619,0.0,0.41022954063466227,8511931.007604292,0.1123611111111111,216235.49052536074,359205.03568770684,575440.5262130676,48788.223092668195,119.40994326726721,0.00012853943678669503,0.00018905107013444887,1.0976556238528277
3.5,fully_optimized,225000000.0,112500000.0,40,2295.0,30,39868631.62126671,3217843.9666678645,13208968.528421445,57728019.16786837,5112339.149539977,112071135.37364915,62840358.31740872,114215980.94226545,1.0152531639312485,1123975.0280005625,0.0620269070057733,0.07869047619047619,0.0839484126984127,0.0,0.40937063266187984,7067969.6673160745,0.1159920634920635,211551.0563926852,363465.6456736663,575016.7020663515,48832.73872490159,119.51889597721525,0.00012643996747193213,0.00018547578870218456,1.0986830803053749
3.5,fully_optimized,225000000.0,112500000.0,40,2295.0,31,48687031.507612586,4261253.235236514,12837058.74361254,70496673.0435466,6770052.235678305,108915676.88721314,77266725.27922416,114059184.38414945,1.013859416747995,1733669.5467929689,0.05859632720565458,0.06694444444444445,0.07093253968253968,0.0,0.3824617968916834,6637491.816271388,0.231984126984127,247063.81041772544,481322.0201376232,728385.8305553487,47457.81127983143,116.15373943317402,0.00019503809291119225,0.0002746502823511557,1.3740819202897354
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,0,43852061.12245707,3139244.785801079,13296804.12304295,63495849.29514834,4987464.956251149,125351526.77213855,68483314.25140019,126711126.57652292,1.0136890126121834,846940.4468020123,0.05851880053193698,0.07410714285714286,0.07882936507936508,0.0,0.37837329694350336,8329689.119032972,0.06765873015873015,230062.79102300908,354587.61979077983,584650.4108137889,49157.46147927002,120.3136600251511,0.00010586021373581632,0.00015697659934709013,1.1369468373105112
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,1,44460925.76617665,3969959.194248791,13245338.457891785,64377458.42979789,6307259.7742677545,124866350.06024808,70684718.20406449,126790629.59750883,1.0143250367800707,900867.8290639033,0.059613141477485844,0.07589285714285714,0.08029761904761905,0.0,0.3871964770269055,9212241.839164069,0.09107142857142857,231668.3197380553,448419.43760559004,680087.7573436453,48967.19610205807,119.8479825222945,0.00011260812142605843,0.00016989070958279778,1.0907422928110673
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,2,46965266.690713696,3305382.6539131072,13221587.76859841,68003633.57089284,5251415.954549479,124642447.74979642,73255049.52544376,126718753.80956545,1.0137500304765237,894099.8912463243,0.05898302963351488,0.07206349206349207,0.07670634920634921,0.0,0.38396449564138657,6896758.509683028,0.09511904761904762,242092.19042307016,373353.4170543168,615445.607477387,48879.39127442997,119.63307882584813,0.00011176040355903297,0.00016402108775553717,1.271420122204224
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,3,45202949.92386718,3677972.346972889,13237916.836194528,65451876.66429007,5843366.619117309,124796385.00682056,71295243.28340688,126756969.29800917,1.0140557543840734,4561638.284255109,0.060140160867633186,0.07525793650793651,0.08061507936507936,0.0,0.3924222733698897,7429790.9112341935,0.09878968253968254,235812.66610480606,415438.6004137698,651251.2665185758,48939.75882620414,119.78082935816094,0.0005701340085828015,0.0007230342435412807,1.4221501299091974
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,4,39736970.11182781,2955532.035478412,13324893.709611833,57537379.11247996,4695591.920929004,125616332.70070347,62232971.033409275,126994524.68313979,1.0159561974651183,1209666.3559686204,0.06312638937824046,0.08706349206349207,0.09295634920634921,0.0,0.4171956813745181,10059703.491653496,0.06507936507936508,210163.01591029722,333836.68403808755,543999.6999483848,49261.30694145234,120.56782342692534,0.00015120550621894275,0.00021537820036086894,1.133009365665432
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,5,46971645.263204396,3833478.2822256014,13107382.854320122,68012869.46237049,6090426.168621027,123565816.08423166,74103295.6309922,126874423.89844473,1.0149953911875578,1037786.0635479328,0.061488441354201326,0.0773015873015873,0.08271825396825397,0.0,0.4051737891514826,8294931.146342874,0.1395436507936508,241696.7664372941,433003.48725980386,674700.253697098,48457.18277813006,118.59971689146552,0.0001297178166023561,0.00019050271180542686,1.3478004741406497
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,6,44977838.17744077,3794468.592582443,13241109.468520964,65125924.789742015,6028449.6509154495,124826482.56506282,71154374.4406575,126910180.26710202,1.0152814421368161,542275.013706946,0.061011894887314365,0.09063492063492064,0.09498015873015873,0.0,0.39806972262139734,12453504.54479611,0.10073412698412698,235108.81960317912,428597.2195288168,663706.039131996,48951.561790220716,119.80971729820598,6.778804163194412e-05,9.960903263520495e-05,1.3153316365863823
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,7,44046158.50958435,4747459.394791417,13204295.387045808,63776893.74610836,7542510.692330456,124479429.14704472,71319404.4384392,126672716.9679164,1.0133817357433312,532393.1851154862,0.05848069818651378,0.07236111111111111,0.07660714285714286,0.0,0.37973059283670596,6994454.651563563,0.09081349206349207,229863.2323852217,536240.5424599259,766103.7748451475,48815.462410605774,119.47661192628739,6.653953511645087e-05,9.975445174034803e-05,1.2583938341653373
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,8,46034001.986471266,3816082.5014920654,13212843.137957335,66655203.37625867,6062788.678487173,124560010.43690501,72717992.05474606,126776118.53841314,1.0142089483073051,1127948.731345768,0.0597297187333872,0.07984126984126984,0.08515873015873016,0.0,0.38967042092880927,9884533.928544395,0.10466269841269842,240198.92305251674,431038.5788485177,671237.5019010344,48847.06291643334,119.55395466125273,0.00014098749712470416,0.00021461594301349127,1.3360054942360604
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,9,47554538.21103886,4457070.279573702,13134364.300104527,68856872.72752137,7081155.92879765,123820175.35675247,75938028.65631738,126758668.23291554,1.0140693458633243,1940004.964342443,0.058878519865305415,0.07793650793650794,0.08265873015873015,0.0,0.3812332270383628,10058861.073384877,0.13115079365079366,246065.95928624325,503440.17415353266,749506.1334397759,48556.93151245195,118.84385348737587,0.00024250202107303735,0.0003353437898334502,1.313059159648656
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,10,41754237.00483119,4450800.178112699,13260270.737782065,60458292.550699405,7071194.325468595,125007119.53125374,67529486.87616767,126784079.39081545,1.0142726351265237,693394.8961670737,0.05995319413600882,0.07954365079365079,0.08418650793650793,0.0,0.389012395769054,8477697.928528767,0.07791666666666666,219932.17033263124,502731.94637755293,722664.1167101841,49022.39981617794,119.98309448074141,8.667070723124378e-05,0.0001270449162006835,1.2269255012372091
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,11,43978230.17750603,3220091.894222243,13307205.909371214,63678536.51896452,5115910.537140134,125449586.4100276,68794447.05610546,126793232.07642697,1.0143458566114159,754183.6423377808,0.05899832713004559,0.07196428571428572,0.0773015873015873,0.0,0.38175767082867446,6987883.557921061,0.07339285714285715,231306.00087062502,363719.5561952588,595025.5570658839,49195.916239226506,120.40777865488758,9.428375979220135e-05,0.00014016727705497235,1.1627322981507477
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,12,43563855.43172953,3168405.941349667,13275843.808578517,63078540.17361486,5033794.6474049585,125153929.86122188,68112334.82101902,126761086.93209477,1.014088695456758,605479.5903535727,0.059518040153798676,0.07259920634920634,0.07781746031746031,0.0,0.38677435441688235,7723198.024941213,0.08142857142857143,227736.32052943812,357881.46447058674,585617.7850000248,49079.97249459682,120.12400451656472,7.567727257746826e-05,0.00011198954504658228,1.1181935365812614
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,13,41528683.900659315,3662057.668896994,13279457.022422342,60131701.60961294,5818082.2260197485,125187992.32222362,65949783.835632905,126925672.22848861,1.0154053778279089,1658094.1175794555,0.06256174099842804,0.07831349206349206,0.08424603174603175,0.0,0.41192996677539956,7410012.062580814,0.08376984126984127,218743.10960283884,413640.98722852464,632384.0968313635,49093.33032244063,120.15669801027884,0.00020725424585257916,0.0002842829179921449,1.3096584232261466
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,14,43374748.80812839,3523169.231153633,13260905.863817865,62804722.12799656,5597423.671705461,125013106.98639493,68402145.79970199,126824162.96600454,1.0145933037280364,865596.1015836435,0.060608522315548155,0.08198412698412698,0.08676587301587302,0.0,0.397153818354839,10350980.157886777,0.08740079365079365,226741.8986681913,397953.0992439274,624694.9979121187,49024.74783780193,119.98884130059133,0.00010819427326340831,0.00015779898823076226,1.0800399695238436
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,15,44380751.826225676,3676305.8987662904,13205764.860712787,64261370.10285785,5840719.054942069,124493282.15758812,70102089.15779975,126953956.22910164,1.015631649832813,841599.6641630864,0.06264491368408637,0.08873015873015873,0.09388888888888888,0.0,0.412492316462777,10991968.671264334,0.11333333333333333,231264.056060962,415250.36982221,646514.425883172,48820.894963760045,119.48990818556528,0.00010519690163844323,0.00015681313435049176,1.2289118958610734
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,16,38923178.09688622,3131596.046950724,13363281.811101303,56359044.1878327,4975313.047248014,125978224.70776469,61334357.235081166,126894869.12742993,1.0151589530194394,1070402.2451750108,0.06106713194714109,0.08482142857142858,0.08978174603174603,0.0,0.39871589404106084,8933027.358843178,0.04757936507936508,208770.61610726596,353723.6705646424,562494.2866719083,49403.225375594,120.91517102630904,0.00013380466554355991,0.00019097263682618952,1.0525943786815748
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,17,42748900.38319503,3385314.883158841,13173864.630747247,61898521.2276504,5378408.024120226,124192552.56169894,67276929.25177075,127029680.23875573,1.016237441910046,2657527.9955973183,0.06347255496980683,0.08263888888888889,0.08813492063492064,0.0,0.42038464292523264,7960521.29056163,0.11513888888888889,221747.36496924577,382382.01496455685,604129.3799338026,48702.96178890155,119.20126488547146,0.00033219097239592924,0.0004307584164762945,1.4708050952317002
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,18,43629863.30298281,3327411.0070694964,13247766.63961475,63174116.65823362,5286413.429072061,124889240.99580024,68460530.0873051,126870137.20217368,1.0149610976173895,1188569.246047867,0.060220086712674356,0.07178571428571429,0.07652777777777778,0.0,0.3946393050030524,7455340.966835591,0.09069444444444444,227540.2564663412,375841.5891614949,603381.8456278362,48976.172939529504,119.86995347317638,0.00014857919506145904,0.00021315414125350806,1.1993447581453904
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,19,44379440.385962255,3270975.6147251595,13164158.566675333,64259471.19523199,5196751.882803742,124101051.6311656,69456223.0780357,126845007.37377405,1.0147600589901924,2391664.0112535125,0.060325559626714896,0.07724206349206349,0.08200396825396826,0.0,0.3949993771583015,9618655.61013057,0.0977579365079365,228934.25891563357,369467.0332384115,598401.2921540451,48667.07907104533,119.11344136922352,0.0002989603452454706,0.0003832217005681647,1.2382169789006239
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,20,46231788.867909975,3703650.5309855896,13172219.463106545,66941590.05216182,5884162.750557118,124177043.25031279,72825752.80271856,126872767.25578065,1.0149821380462452,2382054.606406662,0.061202406263490654,0.07964285714285714,0.08513888888888889,0.0,0.39870834892252255,9124671.157692874,0.11823412698412698,239385.6053205866,418339.03245105344,657724.63777164,48696.87970600501,119.18637889193481,0.0002977507356206766,0.0004303388152900045,1.465474018622641
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,21,44770506.79083801,4107597.5838597156,13221628.378034046,64825718.09156409,6525932.318672124,124642830.58274387,71351650.4102361,126815272.28620286,1.014522178289623,1005104.7450558346,0.06024471759668392,0.07498015873015873,0.08041666666666666,0.0,0.3902371080360386,7738775.280660283,0.09966269841269841,232827.90568435335,463966.1287029903,696794.0343873437,48879.541404997595,119.63344627277337,0.00012562510686816818,0.0001870644697924376,1.1799619933054484
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,22,43895343.06082789,3688268.2965558255,13268623.248988362,63558519.63185875,5859724.275572792,125085860.2589056,69418243.90743105,126907200.58814688,1.0152576047051751,1060725.9025757085,0.06181049659396951,0.08071428571428571,0.08625,0.0,0.40837157609569075,7593846.1893593045,0.09001984126984126,229708.54795225224,416601.5604583678,646310.10841062,49053.27853290416,120.0586706255303,0.00013257435319636798,0.0001961655557174932,1.059753435729331
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,23,42680712.1159479,3659812.907588072,13258997.33798755,61799787.62585515,5814515.868781838,124995114.94676939,67614303.49463657,126826158.6148443,1.0146092689187545,1309430.5353536129,0.06011006451373529,0.07454365079365079,0.07968253968253969,0.0,0.39283478004039546,6972984.8295306,0.08755952380952381,224363.99406046158,413387.43434436305,637751.4284048246,49017.69213598799,119.97157235944313,0.0001636795954514532,0.00023520824705209486,1.230286721383248
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,24,42279498.03107977,3703809.2622932484,13228948.552277332,61218847.336713515,5884414.934406627,124711839.27153343,67103262.271120265,126838928.52412194,1.0147114281929754,1572370.7099175572,0.06054921760152364,0.07876984126984127,0.0832936507936508,0.0,0.3932676581891558,9064939.082680378,0.09059523809523809,221086.80987150452,418356.9616539062,639443.7715254107,48906.603635895466,119.69968150847897,0.0001965416454922715,0.0002875479070517232,1.1779312690910837
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,25,44018340.999206,3757832.733318662,13228890.474413905,63736615.21867922,5970244.548514098,124711291.76035827,69706859.76719257,126818485.900416,1.014547887203328,857260.1803932673,0.06018851326210162,0.08103174603174604,0.08611111111111111,0.0,0.39129631893920486,9079785.856895993,0.09474206349206349,229695.22516673073,424459.08344140777,654154.3086081385,48906.388925630694,119.69915600172939,0.00010715592820076092,0.00015689226919450615,1.1106901305281287
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,26,45124528.21092133,4351168.46519783,13225614.903051518,65338325.484729275,6912904.765208229,124680412.31989072,72251230.24993667,126758519.45802085,1.0140681556641669,838162.4191036752,0.058679822525472825,0.06873015873015872,0.07319444444444445,0.0,0.38096736177193613,6516962.447162817,0.08619047619047619,233884.91334351586,491478.2295288535,725363.1428723694,48894.27934113362,119.66951760323639,0.0001047807482365936,0.0001566670034373584,1.1291617924494892
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,27,42995315.01004672,3730225.342425614,13263867.004256764,62255318.732950345,5926383.395909744,125041022.22614717,68181702.12885946,126817530.03340419,1.0145402402672334,1775117.0589881681,0.060459144626604115,0.08087301587301587,0.08549603174603175,0.0,0.39487306099201247,8706981.0738195,0.07496031746031746,224986.85672088858,421340.7413899448,646327.5981108334,49035.69499064595,120.01563462933298,0.0002218846858894498,0.0003101451514121825,1.1457326369992407
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,28,40865916.452984095,3115421.660565213,13262977.199379876,59172043.593590125,4949616.043417234,125032633.86464265,64121659.637007065,126987132.01881687,1.015897056150535,1959324.1829362744,0.06263579082994808,0.08339285714285714,0.08847222222222222,0.0,0.4138638453844597,8360498.409605791,0.07964285714285714,213420.47673431772,351896.72250504687,565317.1992393646,49032.405437114765,120.0075833953336,0.00024491680375262665,0.00031735124764492063,1.04127698530377
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,29,41712489.32563513,3275257.71296757,13284601.25306275,60397843.75356576,5203555.052476858,125236487.97266981,65601398.80604262,126996610.88689888,1.015972887095191,1002413.2169607205,0.06262304000389747,0.0855952380952381,0.0908531746031746,0.0,0.41240735720988747,9785028.917124417,0.07888888888888888,219223.45354073925,369950.7097679877,589174.163308727,49112.348224576395,120.20324462483336,0.0001253043721367861,0.00017977383346513018,1.1066527383634537
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,30,40474283.74299534,3313795.3943939772,13295147.29367655,58604976.712444805,5264781.668661392,125335907.523423,63869758.38110633,126936551.24428833,1.0154924099543066,985778.4737662135,0.06249795752507636,0.08132936507936508,0.08682539682539682,0.0,0.4121895111072517,8103845.302756291,0.08311507936507936,214461.76811596847,374303.66267916316,588765.4307951316,49151.336283695295,120.29866851265658,0.00012321529699543744,0.0001764199919589269,1.1062266380838728
3.5,fully_optimized,250000000.0,125000000.0,40,2550.0,31,49614510.17346691,4426263.186107209,13045341.900507266,71839621.22167501,7032211.259123215,122980944.09462383,78871832.48079762,126768152.22216475,1.014145217777318,1513316.1070820976,0.05921217770248561,0.07113095238095238,0.07535714285714286,0.0,0.3874478403836691,7906024.793862384,0.15706349206349207,251628.9623788614,499960.4155840943,751589.3779629557,48227.821213577976,118.0383508552638,0.000189164615885104,0.0002601249563426533,1.4016552941766391
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,0,44411242.09562112,3140393.7199387476,13339234.971102538,64305518.66739462,5537877.32281295,138326683.58049726,69843395.99020761,139395649.76058158,1.0137865437133207,762927.9065250014,0.05873054970932276,0.07503968253968255,0.07994047619047619,0.0,0.37953127561282896,9297964.30899309,0.04888888888888889,232661.07027123318,354717.3955327082,587378.4658039414,49314.325697146975,120.69758766526566,0.00010489520104695914,0.00015199107979587526,1.1432974782886134
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,1,45045766.803841986,3976629.1903367843,13303086.423398776,65224282.44305256,7012523.453534347,137951826.34685877,72236805.89658716,139487887.42374423,1.0144573630817761,811120.9956523909,0.05988608375136138,0.07724206349206349,0.08198412698412698,0.0,0.38873771521926503,10306132.153911505,0.06779761904761905,234410.7130398832,449172.8347435109,683583.5477833941,49180.686754673356,120.37050425194352,0.00011152878849269485,0.000164314388252837,1.1014849846278791
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,2,47593220.141666144,3311436.526613563,13285910.900477083,68912882.45601936,5839500.037920618,137773717.69747332,74752382.49393976,139408312.72934157,1.013878638031575,794342.7969624694,0.05925782372858801,0.0734920634920635,0.0783531746031746,0.0,0.3855519439213359,7773355.11440777,0.06831349206349206,245031.42251571605,374037.22110842564,619068.6436241417,49117.189909972665,120.2150947259815,0.00010922009516901331,0.00015695213218244804,1.2804198640360072
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,3,45804556.600160405,3685667.519766048,13300469.440357106,66322976.58240407,6499431.726522138,137924688.4648178,72822408.30892503,139453859.96981096,1.0142098906895343,4120701.606409276,0.06045300548325422,0.07722222222222222,0.08246031746031746,0.0,0.39421893079082126,8384257.901571025,0.07186507936507937,238650.3258352183,416307.79450049624,654958.1203357145,49171.01193041632,120.34682496742727,0.0005665263337832101,0.0007074517846255825,1.4288528444013948
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,4,40236916.93460639,2955947.1041419385,13361875.947205387,58261280.048995264,5212617.873844697,138561468.49463016,63473897.92284036,139710818.89022318,1.0160786828379866,1078122.858729163,0.06336369897839497,0.08863095238095238,0.09438492063492064,0.0,0.4186437569396401,11223002.159269063,0.04998015873015873,212458.07786291497,333883.5673554113,546341.6452183262,49398.02798382537,120.90245032822068,0.0001482391592959562,0.00020707011390071588,1.1319600421544982
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,5,47649332.5046407,3850495.8097628923,13206307.227344498,68994130.68134297,6790095.551104488,136948234.6672167,75784226.23244798,139587442.33363393,1.0151813987900649,910250.2580346274,0.061858809557431386,0.08023809523809523,0.08615079365079364,0.0,0.40710681890875394,9454453.892566461,0.10378968253968254,244943.72111757126,434925.67077714694,679869.3918947182,48822.90005961379,119.49481568919964,0.0001251539827719465,0.00018038158912761797,1.3598775822694675
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,6,45583669.84556589,3802337.8998669786,13308379.101737974,66003142.30957718,6705172.251381432,138006710.95181987,72708314.56095965,139617565.7045505,1.0154004778512764,485410.97336997977,0.06124970617721017,0.09184523809523809,0.09648809523809523,0.0,0.3994200485290355,14010219.243621275,0.0716468253968254,237988.88596128728,429486.08265667694,667474.9686179642,49200.25345875931,120.41839406790163,6.674765483134814e-05,9.596818275168209e-05,1.3301220018808704
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,7,44638993.13580337,4757825.9864029335,13265169.894616276,64635292.12282821,8390112.510002363,137558635.3062355,73025404.63282995,139351616.91707495,1.0134663048514543,478268.4667826801,0.05867481340253995,0.07361111111111111,0.07811507936507936,0.0,0.38083681636382455,7887556.298157976,0.06706349206349206,232629.9426930353,537411.4817449084,770041.4244379436,49040.511695627625,120.02742359052357,6.575230999777921e-05,9.638833476550232e-05,1.276353779850789
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,8,46678660.40143716,3832616.2841495937,13287893.303960102,67588640.31207715,6758566.186232771,137794275.04577097,74347206.49831039,139469490.88182172,1.0143235700496125,1017361.9486882136,0.05997254784856474,0.08136904761904762,0.08632936507936508,0.0,0.39114810248644144,11122064.962752633,0.0758531746031746,243272.78226614397,432906.1218528696,676178.9041190136,49124.51873289518,120.23303213533809,0.00013988113177808745,0.00020779474300728048,1.3576807795079817
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,9,48226846.65830949,4479210.386243702,13223579.58625482,69830345.68991071,7898792.264356969,137127347.49721146,77729137.95426717,139456924.2605958,1.0142321764406967,1734399.9450384309,0.059218023166958005,0.08031746031746032,0.0846031746031746,0.0,0.3834217398898237,11402457.463428354,0.09744047619047619,249294.82947494223,505940.9691732577,755235.7986482,48886.754900966655,119.65110141759773,0.0002384813992426665,0.0003234104698426055,1.3184603417496126
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,10,42292633.42112576,4454425.143548125,13307086.82898254,61237866.80183047,7855085.122608307,137993310.19796082,69092951.9244389,139476529.83010298,1.0143747624007489,621098.7703342674,0.0601654533570842,0.08071428571428571,0.08563492063492063,0.0,0.39002436436280147,9510723.164296309,0.059682539682539684,222430.48198457007,503141.3976797851,725571.8796643552,49195.47600640314,120.40670117812925,8.539745583230266e-05,0.0001225688573451872,1.2342332031234147
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,11,44537025.45565199,3221179.0872092284,13350907.07163903,64487647.42184677,5680336.992943465,138447722.22784832,70167984.41478981,139490170.61295933,1.0144739680942496,677224.9061080787,0.05926692690120106,0.0731547619047619,0.07882936507936508,0.0,0.38334794178921744,7841545.7283690125,0.05253968253968254,233912.4210345005,363842.3580790915,597754.779113592,49357.4767300707,120.80320049694349,9.312915862159369e-05,0.0001353640912135601,1.1680157843009684
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,12,44124615.05266802,3170471.8937173802,13324444.217383446,63890495.3581724,5590918.199637757,138173304.77623442,69481413.55781002,139456665.4702723,1.0142302943292532,544533.1157906122,0.05981044065519816,0.07400793650793651,0.07946428571428571,0.0,0.38830406489349667,8654099.12056361,0.0603968253968254,230346.76067668587,358114.820319733,588461.5809964188,49259.64519651851,120.56375628006705,7.486574679148917e-05,0.00010830827927937184,1.1273262353683071
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,13,42063613.788501896,3667339.25856726,13329516.929803919,60906256.4805255,6467111.046024332,138225908.35413143,67373367.52654953,139637889.20251372,1.0155482851091908,1482306.4733927473,0.06284547405128975,0.08003968253968254,0.08617063492063493,0.0,0.41382103672288134,8343673.995436048,0.061924603174603174,221243.2470643727,414237.55947365885,635480.8065380316,49278.39870022511,120.60965577530823,0.00020380970711869509,0.000274546161792597,1.3138905481486691
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,14,43948458.941934176,3529862.8744215677,13317628.552364543,63635429.08367378,6224680.504481381,138102626.93447548,69860109.58815591,139522416.4442932,1.0147084832312232,779306.8489663824,0.06084320991731674,0.08339285714285714,0.08813492063492064,0.0,0.39860668984889164,11632954.128942426,0.06357142857142857,229430.38774680003,398709.1674055569,628139.5551523569,49234.448104982344,120.50208600228056,0.00010714945446929319,0.00015283875982224796,1.0918780026130872
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,15,44985208.441274144,3684854.5218132916,13278477.802250668,65136596.606520094,6497998.058222105,137696637.1281103,71634594.66474243,139668888.80917966,1.0157737367940338,749969.1723786903,0.06295210695879601,0.09121031746031746,0.0963095238095238,0.0,0.41418340296396744,12386108.114025857,0.08428571428571428,234135.35468283668,416215.9638123426,650351.3184951793,49089.710206099924,120.14783771860469,0.00010311761467483982,0.0001504570933814539,1.2404505583936285
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,16,39402908.41978946,3130313.561001179,13390005.623994818,57053672.52469292,5520101.626970613,138853170.74808663,62573774.15166423,139595308.23572743,1.015238605350745,968491.9119629759,0.061226191827635605,0.08537698412698412,0.09039682539682539,0.0,0.39976141518015473,9922150.168151082,0.03494047619047619,210981.5505342818,353578.80972348683,564560.3602577687,49502.021657071884,121.15697647890534,0.0001331720515428412,0.00018599184708503977,1.0569406607641554
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,17,43340773.9319786,3395674.6008158233,13251782.77957713,62755528.006657675,5988048.329136495,137419812.1105955,68743576.33579428,139755708.93108776,1.0164051558624565,2376914.118730762,0.06379292352396274,0.08517857142857142,0.09047619047619047,0.0,0.4220195051754324,9060351.913305825,0.08876984126984128,224521.5331695836,383552.17781465023,608073.7109842338,48991.0203602836,119.90629276896388,0.00032682567433394273,0.00041705826507775515,1.476231927015815
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,18,44201975.52911987,3331705.2412908934,13303670.426331704,64002509.91412374,5875242.5802208,137957882.40547585,69877752.4943444,139578930.40840462,1.0151194938793062,1069102.5554354696,0.06054781866441254,0.07321428571428572,0.07853174603174604,0.0,0.3966587548861631,8390521.827897139,0.06694444444444445,230208.22881338935,376326.63648825214,606534.8653016415,49182.84577735324,120.37578849390552,0.0001470093895048665,0.00020645516854892048,1.2087465149009042
3.5,fully_optimized,275000000.0,137500000.0,50,2805.0,19,44989651.60601329,3278281.383468189,13234618.85246513,65143030.112984695,5781033.12843926,137241823.70873144,70924063.24142419,139542092.8456521,1.0148515843320154,2155242.6511315308,0.06050910342975239,0.07861111111111112,0.08365079365079366,0.0,0.39560291814284265,10859981.830412379,0.07458333333333333,231770.9051268713,370292.24290700746,602063.1480338788,48927.56638457449,119.75098816553296,0.0002963482247384718,0.0003737724809004653,1.2476591973673947
