propagation_time_s,state_demand_cap_multiple,state_demand_cap_label,replication,included_execution_metered,included_data_metered,included_state_metered,shared_gas_used,shared_target_utilisation,shared_fee_wei,shared_fee_log_return_sd,shared_limit_hit_fraction,shared_fee_floor_bounded_fraction,shared_target_deviation,regular_binding_fraction,state_demand_cap_active_fraction
3.0,5.0,5x,30,167067585.9892255,74643956.45873792,146058215.09745318,259861057.29677427,0.9733365661213917,4254.071667519714,0.04962006348352695,0.02892857142857143,0.0,0.34782863433321787,0.8535714285714285,0.9924603174603175
3.0,5.0,5x,31,177324354.24782962,75901069.4079889,132097729.34484851,266388105.2396204,0.9977843017601492,30177.74603263434,0.05057248855242166,0.028908730158730158,0.0,0.33811894516593805,0.8892460317460318,0.9836904761904762
3.0,inf,unrestricted,0,94708082.77759634,21808674.533745866,269513582.9422269,270680455.7981717,1.0138617463634712,31233.47708681352,0.059005118821111875,0.07601190476190477,0.0,0.38139500488566935,0.02880952380952381,0.0
3.0,inf,unrestricted,1,96039582.27415828,27557662.758142322,268657148.3238094,270868301.63880324,1.0145653424597176,33246.10401138428,0.0601712795409995,0.07839285714285714,0.0,0.39024221401814807,0.05009920634920635,0.0
3.0,inf,unrestricted,2,101559497.14779294,23025030.706954263,268945877.3182029,270715959.9391465,1.0139947308091553,31714.522602706158,0.05961339086009547,0.07539682539682539,0.0,0.38807811781232104,0.04103174603174603,0.0
3.0,inf,unrestricted,3,97698938.60872923,25598591.5932922,268942384.22051764,270810093.74408704,1.0143473187475325,168929.56472553586,0.06080765119071339,0.07954365079365079,0.0,0.3964138256120152,0.04442460317460317,0.0
3.0,inf,unrestricted,4,85795449.76426165,20521522.662938535,269911844.12448233,271307990.9067265,1.0162122442565962,43274.56385270133,0.06368498030936874,0.09075396825396825,0.0,0.4212021827512283,0.03200396825396826,0.0
3.0,inf,unrestricted,5,101746103.32140253,26793114.392169286,267874605.17908084,271086909.7322264,1.0153841617672055,35917.508495577305,0.06235259417519465,0.08478174603174603,0.0,0.40986585166441886,0.06313492063492064,0.0
3.0,inf,unrestricted,6,97266419.9817295,26408441.05949113,269299070.8820265,271109281.4632889,1.0154679574082959,19754.136908188924,0.061514259144444354,0.09369047619047619,0.0,0.4010676462250275,0.04446428571428571,0.0
3.0,inf,unrestricted,7,95195284.54735191,33024961.24995355,267878696.88131917,270581237.61909086,1.0134901143739459,19619.344388347145,0.05884111347504822,0.07468253968253968,0.0,0.38197181050509127,0.052142857142857144,0.0
3.0,inf,unrestricted,8,99585690.74344583,26647173.4299798,268682132.4131891,270822117.6684176,1.0143923556043086,41799.99135266164,0.06023831075883406,0.08263888888888889,0.0,0.3930534987290555,0.04853174603174603,0.0
3.0,inf,unrestricted,9,102837921.46753798,30956086.69999691,267238815.50200123,270803524.58998424,1.0143227132989006,70965.85107490067,0.059496643015443135,0.0815079365079365,0.0,0.38447431854301256,0.06886904761904762,0.0
3.0,inf,unrestricted,10,90164331.20271483,30894520.57456159,268626007.93742096,270827853.9993658,1.0144138416273603,25295.718753451245,0.06035526873938761,0.08166666666666667,0.0,0.3910313336749565,0.04525793650793651,0.0
3.0,inf,unrestricted,11,94969259.22921456,22370415.0163952,269780716.7822523,270873100.6928002,1.0145833178146502,27578.33545979678,0.05958863991218661,0.07498015873015873,0.0,0.3857856324385794,0.030615079365079366,0.0
3.0,inf,unrestricted,12,94114373.01506667,22028520.531260803,269408610.71057856,270817243.7423149,1.0143740998081316,22240.091749464307,0.06017935617463996,0.07547619047619047,0.0,0.39052755880533735,0.0360515873015873,0.0
3.0,inf,unrestricted,13,89646517.81695546,25376059.641281564,269064390.3438044,271159971.2734768,1.0156578213544325,59776.836233523565,0.0631416339326785,0.08263888888888889,0.0,0.41568877029454554,0.0473015873015873,0.0
3.0,inf,unrestricted,14,93738528.65206997,24520660.339462668,269133573.37111104,270931512.32493204,1.0148021046464755,31959.659070939644,0.06109750904652997,0.08450396825396825,0.0,0.40043091454147234,0.04172619047619048,0.0
3.0,inf,unrestricted,15,96011762.10676642,25641309.875973593,268909868.57646394,271222066.47326666,1.01589040537131,30272.535737596518,0.0633122914177261,0.09359126984126984,0.0,0.4161386131272863,0.05168650793650793,0.0
3.0,inf,unrestricted,16,83980768.78046246,21703401.656247217,270131849.253265,271065557.567906,1.0153041850191886,39858.88478523426,0.061418173772268686,0.08632936507936508,0.0,0.4013274667408497,0.023075396825396825,0.0
3.0,inf,unrestricted,17,92531248.53533109,23613123.81279588,268600592.9504982,271409875.5501676,1.0165938637651872,95920.02194777249,0.06423849273082814,0.0882936507936508,0.0,0.4248565327810268,0.0576984126984127,0.0
3.0,inf,unrestricted,18,94293083.42388278,23143369.947416585,269083121.0795517,271061752.87863964,1.015289934160579,43642.13355509984,0.06097058351979537,0.07539682539682539,0.0,0.39961385271937094,0.041666666666666664,0.0
3.0,inf,unrestricted,19,96082386.1992201,22770484.875097096,268272660.4284993,270971161.3135841,1.014950614049409,88087.07450728078,0.06078573324150157,0.08142857142857143,0.0,0.3966792826250016,0.04898809523809524,0.0
3.0,inf,unrestricted,20,100009720.34070584,25842510.431059796,268274604.4741698,271061809.4393537,1.015290146014605,84680.44234470779,0.06192403482245782,0.08486111111111111,0.0,0.4029487764726331,0.059265873015873015,0.0
3.0,inf,unrestricted,21,96726899.16935617,28498712.11578796,268460543.33589536,270928422.50503564,1.0147905314053012,35998.331293165684,0.06086292360266435,0.07948412698412699,0.0,0.3930947786162507,0.05396825396825397,0.0
3.0,inf,unrestricted,22,94842885.24847369,25630703.017309606,269328865.561965,271125979.9646201,1.0155305033784932,38483.863416176144,0.06241276786040557,0.08452380952380953,0.0,0.4118908449042675,0.04313492063492064,0.0
3.0,inf,unrestricted,23,92188808.43966861,25411897.758370336,268936412.6846296,270955905.20127934,1.0148934706970438,45924.00865422549,0.06082232451040198,0.07908730158730158,0.0,0.39698455072749,0.043095238095238096,0.0
3.0,inf,unrestricted,24,91344769.85551152,25698447.8792096,268564922.05219126,270986684.7453379,1.0150087586745207,57470.639467729285,0.06120271778547358,0.08311507936507936,0.0,0.39686204609208237,0.05047619047619047,0.0
3.0,inf,unrestricted,25,95152086.36269173,26123535.123035498,268807305.41101825,270925001.6981772,1.014777718418101,31233.272503465058,0.06071927243409209,0.08470238095238095,0.0,0.39413039609666345,0.04722222222222222,0.0
3.0,inf,unrestricted,26,97456176.69279426,30168926.68722813,268171872.18067047,270782364.3228118,1.0142434553215718,30926.878574877428,0.059124733833191605,0.07119047619047619,0.0,0.38275068537340673,0.053253968253968255,0.0
3.0,inf,unrestricted,27,92872567.57697165,25813270.94163679,268892841.55447274,270901216.3758411,1.0146886280241514,65442.991273219115,0.060841260083612216,0.08333333333333333,0.0,0.3967633206318109,0.03922619047619048,0.0
3.0,inf,unrestricted,28,88294241.11987182,21660672.65065444,269168036.6354355,271304436.12345314,1.016198929446826,72073.74718591323,0.06327836876683895,0.08740079365079365,0.0,0.418192015634329,0.04103174603174603,0.0
3.0,inf,unrestricted,29,90123394.52330013,22780071.333215665,269637225.3106464,271316657.656192,1.0162447064664093,36342.62805900481,0.06319587473115039,0.08910714285714286,0.0,0.4164255860933024,0.037142857142857144,0.0
3.0,inf,unrestricted,30,87436757.44544297,23032525.21277634,269684790.85162187,271193603.93494344,1.0157837959793419,35893.57895189581,0.06313122429666337,0.08517857142857142,0.0,0.41618344556370285,0.03912698412698413,0.0
3.0,inf,unrestricted,31,107510215.39461982,30802864.763525,266678221.9544298,270841266.9279831,1.014464081143884,54867.794963695334,0.059992392561077176,0.07553571428571429,0.0,0.3921243955285621,0.0764484126984127,0.0
3.5,2.0,2x,0,194369566.6372812,66775324.43303892,58363146.893894486,262304495.1936205,0.9538345279768018,66.67725125331414,0.04271435682694429,0.015416666666666667,0.0,0.3096656979097491,0.9915873015873016,1.0
3.5,2.0,2x,1,190274126.7154909,76814398.10149963,57808446.99845153,268035773.3022727,0.9746755392809917,96.94643776131412,0.04648743321029041,0.021845238095238095,0.0,0.3302832330595382,0.9915079365079366,1.0
3.5,2.0,2x,2,199737196.11411938,64564877.1857281,54732413.34471577,265122984.4297732,0.9640835797446299,76.67729093583662,0.04496819016613346,0.015932539682539684,0.0,0.3202183661380185,0.9909126984126985,1.0
3.5,2.0,2x,3,193239756.1610546,72344338.71501866,68001599.94258396,270631944.2761547,0.9841161610041989,84162.04280679183,0.0460200258459387,0.021488095238095237,0.0,0.31599693120953204,0.9751388888888889,0.9904166666666666
3.5,2.0,2x,4,185272958.8388603,68764561.69929804,62635330.731434144,254950111.3978505,0.9270913141740018,53.858878237427014,0.04385184033651723,0.014067460317460317,0.0,0.3228949315698152,0.9843849206349207,1.0
3.5,2.0,2x,5,194878041.75409546,71255543.91826269,56711225.12419138,266875913.45389557,0.9704578671050748,114.06233061858819,0.046879961169917043,0.022242063492063494,0.0,0.33126200390805205,0.9885119047619048,1.0
3.5,2.0,2x,6,188551090.3536728,71821100.55201504,51843087.74037587,261474665.25347304,0.9508169645580838,75.25842188823393,0.044004655503376344,0.015158730158730158,0.0,0.3192547491553891,0.9889285714285714,1.0
3.5,2.0,2x,7,180440777.18836558,86083134.93731208,49619332.155950926,266858334.75085187,0.9703939445485522,75.83610045966141,0.044633278330385794,0.01986111111111111,0.0,0.31329167375359873,0.9965873015873016,1.0
3.5,2.0,2x,8,195158670.5024551,72709800.07261266,61713788.93524069,268569063.2596325,0.9766147754895729,124.31695363435264,0.044587941797275585,0.016726190476190478,0.0,0.3111008381623377,0.9914087301587302,1.0
3.5,2.0,2x,9,191010438.52934298,76086512.23469271,62052035.63230772,270410662.89707386,0.983311501443905,487.60873934884694,0.046528595765441425,0.02119047619047619,0.0,0.31868018520243885,0.976984126984127,1.0
3.5,2.0,2x,10,178206733.06828457,85686536.00894724,54276438.53306748,264171735.25707147,0.9606244918438962,70.59951315806657,0.04460251644194789,0.02125,0.0,0.31689582713933584,0.9944444444444445,1.0
3.5,2.0,2x,11,193303942.0306708,67864711.2705394,55579156.29042496,261609900.9891963,0.9513087308698047,63.446794904122065,0.04201219214382304,0.011686507936507936,0.0,0.3029833696530784,0.9941071428571429,1.0
3.5,2.0,2x,12,192230634.2771941,67079634.48578917,53024393.37019604,259597476.16562954,0.943990822420471,49.321775062841304,0.04259047439165194,0.014404761904761905,0.0,0.31326564876196783,0.995515873015873,1.0
3.5,2.0,2x,13,184417577.51733518,74024268.34150057,62108465.23137806,260494181.14882773,0.9472515678139191,92.08161633269147,0.044129995466973486,0.01513888888888889,0.0,0.3212960717872795,0.9803968253968254,1.0
3.5,2.0,2x,14,189577107.87163872,71570447.54564542,58549701.37679363,262182782.6698403,0.9533919369812375,74.9277671263425,0.04423880404480646,0.017222222222222222,0.0,0.3175345463859022,0.9909523809523809,1.0
3.5,2.0,2x,15,189395515.20020214,72544944.42590444,57926241.25140808,262438727.80485484,0.9543226465631085,108.95862030106144,0.046824611446757904,0.02128968253968254,0.0,0.3353783407964713,0.9925992063492064,1.0
3.5,2.0,2x,16,181942925.46167338,72770515.4233817,62989863.12717203,255787006.2041196,0.9301345680149803,51.64794569777684,0.04196312493273751,0.014265873015873017,0.0,0.3098291010384393,0.9895238095238095,1.0
3.5,2.0,2x,17,188569279.97844207,70422118.56262483,65478699.499336086,263816594.54097578,0.9593330710580937,1124.1283028374764,0.04750073248975315,0.024384920634920634,0.0,0.3435972438085844,0.9665277777777778,1.0
3.5,2.0,2x,18,192797831.05923897,70218119.4257851,59585044.11768608,263983190.03031135,0.9599388728374958,78.20992982471252,0.04368846304831332,0.017222222222222222,0.0,0.3137120796023905,0.9894246031746031,1.0
3.5,2.0,2x,19,193143502.33645472,67157799.44829991,59950670.55627905,263430584.35986614,0.9579293976722405,14108.626021077385,0.046663598240031266,0.022698412698412697,0.0,0.33428511553240925,0.9808928571428571,0.9965079365079365
3.5,2.0,2x,20,195846952.26693645,71687550.59629458,68644805.5435689,270429001.4014746,0.9833781869144531,224.3295528407694,0.048874252362864086,0.025952380952380952,0.0,0.33782959308851496,0.9743849206349207,1.0
3.5,2.0,2x,21,189474149.10499996,76197645.49486083,59628518.693760544,266202791.946447,0.9680101525325346,137.022350459804,0.047368309581211694,0.02261904761904762,0.0,0.3316270818391677,0.9916468253968254,1.0
3.5,2.0,2x,22,192462302.37014455,74587063.87760936,62656001.192995176,267593086.7119522,0.9730657698616444,100.67893776129559,0.04576879032132136,0.019365079365079366,0.0,0.3220624930473938,0.9921031746031747,1.0
3.5,2.0,2x,23,185387550.0142306,73042954.93220145,60594081.572314136,259665215.60177192,0.944237147642807,116.88276712644848,0.04340459603255029,0.014781746031746031,0.0,0.30651346640768706,0.9854563492063492,1.0
3.5,2.0,2x,24,189115102.75256088,77286497.49318373,67964433.1500077,267612976.28878728,0.9731380955955901,118.64175522174999,0.04752490714109357,0.023928571428571428,0.0,0.3379223086949209,0.9856349206349206,1.0
3.5,2.0,2x,25,190911928.67421228,75435418.71844587,57293776.84167401,267027852.57172868,0.9710103729881043,72.31518776124062,0.0451995840494286,0.02242063492063492,0.0,0.31981760654369745,0.9922222222222222,1.0
3.5,2.0,2x,26,188009963.2392003,78810589.2170483,55639613.41960748,267430601.5446803,0.9724749147079284,186.6602671265535,0.046553106044494814,0.020972222222222222,0.0,0.3306512277165694,0.9941666666666666,1.0
3.5,2.0,2x,27,189017663.53645623,76785957.50444259,63769077.23242023,268091227.6569708,0.9748771914798938,237.977965539357,0.04585753078187333,0.023432539682539683,0.0,0.32317591556528935,0.9825,1.0
3.5,2.0,2x,28,186813121.14140785,69935581.31058253,61948575.43933467,259300323.33485574,0.9429102666722027,2234.3928464899773,0.04620850448135541,0.020734126984126983,0.0,0.33920118491373386,0.9830753968253968,1.0
3.5,2.0,2x,29,188944674.43634203,71937359.66039337,60709655.501345344,261759535.13309395,0.9518528550294325,56.51362030092428,0.04461282459614778,0.018055555555555554,0.0,0.32552585056455957,0.9882341269841269,1.0
3.5,2.0,2x,30,183928582.8655171,72673701.64714333,59713215.1547344,257253399.46786657,0.9354669071558784,60.60423538030662,0.04455206211425851,0.016646825396825396,0.0,0.32683418664569847,0.9904960317460317,1.0
3.5,2.0,2x,31,194489121.57676765,72960639.96068652,55694773.2655607,269785205.26582104,0.981037110057531,219.63092188861597,0.04760365400903231,0.023809523809523808,0.0,0.32645978514216734,0.9850396825396825,1.0
3.5,3.0,3x,0,193453863.6523386,66306927.20615917,86767175.92784224,262667034.04841885,0.9551528510851595,70.36572347553177,0.04316167529938259,0.017638888888888888,0.0,0.31150539261169213,0.9756349206349206,1.0
3.5,3.0,3x,1,189144683.45972198,76189585.18038605,86159750.97823773,268404392.72213387,0.9760159735350322,167.39266792005958,0.04702736848857375,0.024742063492063492,0.0,0.33309697598318094,0.9737698412698412,1.0
3.5,3.0,3x,2,198308316.50974205,63855525.72602361,81883515.52703486,265429076.0511982,0.9651966401861753,142.7384615711264,0.04554651978026709,0.01632936507936508,0.0,0.32280647586682376,0.9730357142857143,1.0
3.5,3.0,3x,3,192014874.4901243,71517129.85890846,98970067.46060987,270846133.60525185,0.9848950312918249,108398.55290599812,0.046485965758522665,0.022936507936507936,0.0,0.318068223533709,0.9521626984126984,0.9847023809523809
3.5,3.0,3x,4,183367872.6671322,67508640.33796825,93743224.97085255,255958831.74423647,0.9307593881608599,78.87606077710667,0.04444363864924683,0.01382936507936508,0.0,0.32629870454872845,0.9520436507936508,1.0
3.5,3.0,3x,5,193198860.39765716,70118827.4407359,84862710.4166016,267249965.75862953,0.9718180573041074,151.5849893488734,0.047294716867654206,0.021964285714285714,0.0,0.33443047167132,0.9629960317460318,1.0
3.5,3.0,3x,6,187708655.246688,71325445.40291983,77209482.06355487,262727873.14633223,0.9553740841684808,78.41473141204258,0.04470198198610753,0.019146825396825398,0.0,0.324609861827691,0.9711507936507936,1.0
3.5,3.0,3x,7,180053035.53156847,85795437.79646361,74256958.31434685,266985306.34387797,0.9708556594322836,78.13939411045457,0.044796357033995406,0.02095238095238095,0.0,0.313993888399538,0.9875793650793651,1.0
3.5,3.0,3x,8,194101820.32784545,72017110.73183791,92254005.4615817,269053459.7141311,0.978376217142295,146.6778464915035,0.045011509027777584,0.017936507936507938,0.0,0.31438776363278303,0.9695436507936508,1.0
3.5,3.0,3x,9,188326593.70590857,74666881.99576712,91014473.72982657,270986062.0176335,0.9854038618823037,23163.857429821157,0.047497909515102466,0.024642857142857143,0.0,0.3244018417709058,0.9509126984126984,0.9914087301587302
3.5,3.0,3x,10,177708402.28192586,85203502.60667746,81401925.13410325,264551288.86341986,0.9620046867760722,73.47776712631826,0.044768977015977755,0.02109126984126984,0.0,0.31754888466009884,0.977718253968254,1.0
3.5,3.0,3x,11,192631369.19367772,67463815.38385662,83117310.21503459,261886212.14243644,0.9523134986997689,67.717548872374,0.042308491930620265,0.013154761904761905,0.0,0.30397919555269376,0.9803174603174604,1.0
3.5,3.0,3x,12,191794797.45926738,66788135.26031655,79443435.75012966,259930012.59754178,0.9452000458092429,50.99254887236393,0.04287539404087848,0.01496031746031746,0.0,0.3150111311304097,0.9852380952380952,1.0
3.5,3.0,3x,13,182021783.87999558,72652946.5111365,92278904.97576573,261637150.6601997,0.9514078205825444,13221.180941715591,0.04529661413756861,0.01630952380952381,0.0,0.3255770990164901,0.9454960317460317,0.9934325396825396
3.5,3.0,3x,14,188729591.65734234,71052997.91963911,87225373.86005564,262930333.0621918,0.9561103020443339,80.16661633269001,0.04470722982980204,0.01988095238095238,0.0,0.32052773904874615,0.9708134920634921,1.0
3.5,3.0,3x,15,188748125.03080648,72080074.85796817,86763818.92381991,263397814.04441488,0.9578102328887814,115.34901712647059,0.04700752164737378,0.021626984126984126,0.0,0.3379776189215116,0.9692460317460317,1.0
3.5,3.0,3x,16,180993069.84118396,72149062.83150436,93930488.76894817,256633684.3131684,0.9332133975024306,59.42066395174175,0.04245777164717813,0.015674603174603174,0.0,0.31180674679688564,0.9628174603174603,1.0
3.5,3.0,3x,17,185274705.23521298,68520577.51474604,95771824.94251025,264718094.01902816,0.9626112509782843,28716.182310759723,0.04860980014792279,0.02625,0.0,0.3484455121076966,0.9315674603174603,0.9931150793650794
3.5,3.0,3x,18,191348237.90268585,69397500.45234853,88943275.33456555,264351593.76471278,0.9612785227807737,2524.6949099802105,0.043962121435901294,0.018174603174603173,0.0,0.31392606976775994,0.9660714285714286,0.9986904761904762
3.5,3.0,3x,19,191878906.41275242,66268440.016643375,88117216.28990732,263983803.17872524,0.9599411024680918,35739.03784647416,0.04738877713350478,0.025297619047619048,0.0,0.33800594057745154,0.9615079365079365,0.9937698412698412
3.5,3.0,3x,20,191249527.27205148,69354981.68771882,101274887.77358305,270912975.28004885,0.9851380919274504,18402.155286964477,0.05069125924516736,0.030912698412698413,0.0,0.3486424169235767,0.9345436507936508,0.9900396825396826
3.5,3.0,3x,21,188248349.00175595,75445503.17981565,89282386.41071051,266636485.6335559,0.9695872204856578,145.2019734756737,0.047660530326787645,0.02267857142857143,0.0,0.3324214063228359,0.9671626984126984,1.0
3.5,3.0,3x,22,191324867.6926322,73843619.92242913,93736363.25241129,267949331.06967288,0.9743612038897196,108.61233061845918,0.04608402274652041,0.019642857142857142,0.0,0.32367246836250646,0.9665277777777778,1.0
3.5,3.0,3x,23,183249881.60445657,71782869.73416696,90651022.39418438,260175435.78458577,0.9460924937621301,1082.2125091887294,0.04395230125015053,0.014523809523809524,0.0,0.31034500032563656,0.9595833333333333,1.0
3.5,3.0,3x,24,187253034.18198466,76036194.59053938,101337007.59912257,268123909.24072152,0.9749960336026238,138.46401712657783,0.04801941416401743,0.0251984126984127,0.0,0.3403189027911392,0.9501984126984127,1.0
3.5,3.0,3x,25,189979159.0377027,74820937.95412746,85626290.5425779,267380892.29807183,0.9722941538111703,77.12165601520591,0.045564073442470286,0.023055555555555555,0.0,0.3212928715663531,0.9750396825396825,1.0
3.5,3.0,3x,26,187295840.7560109,78260346.65621102,83113046.80537833,267570424.27744254,0.9729833610088819,198.4265171265536,0.04678192667255255,0.02226190476190476,0.0,0.3317597760678548,0.9795436507936508,1.0
3.5,3.0,3x,27,187190667.68920958,75770928.83276668,94459663.68358503,268811979.6864935,0.9774981079508855,8966.178779017753,0.046577638722094854,0.024761904761904763,0.0,0.32782808724640594,0.9578571428571429,0.9952182539682539
3.5,3.0,3x,28,185818432.25847346,69267896.97575098,91509661.42892894,259925383.43751907,0.9451832125000693,21364.523898070718,0.046326946668090424,0.021130952380952382,0.0,0.3381593967839424,0.9594642857142858,0.9945039682539683
3.5,3.0,3x,29,187711927.66483673,71141109.7292876,90726570.35604402,262704690.4715101,0.9552897835327641,62.49108061838316,0.04506549087685339,0.018313492063492063,0.0,0.3279337402993021,0.9601190476190476,1.0
3.5,3.0,3x,30,182954680.895118,71877700.52868456,89406024.77984154,257906369.99084795,0.9378413454212653,108.94564411061413,0.04483789016955448,0.016944444444444446,0.0,0.327653080329994,0.9658333333333333,1.0
3.5,3.0,3x,31,192608196.72073567,72107505.00528997,82026244.53874607,270069928.3383166,0.9820724666847878,19335.48373934128,0.04808085526418494,0.02507936507936508,0.0,0.3286531600261405,0.9673809523809523,0.9909126984126985
3.5,4.0,4x,0,191680771.92609766,65313480.98296967,114651683.27483349,263315188.5821453,0.9575097766623466,81.59141791996836,0.04380774884886328,0.019623015873015872,0.0,0.31463066326299494,0.9417460317460318,1.0
3.5,4.0,4x,1,186584255.8579516,74909919.52318166,113363236.80350891,268986661.77548206,0.9781333155472075,5838.476755218416,0.047609634650805435,0.02757936507936508,0.0,0.3360453369914104,0.9376984126984127,0.9909920634920635
3.5,4.0,4x,2,195884521.17613238,62768930.498999104,108128829.02899797,266009325.94714496,0.9673066398077999,1634.3040568059407,0.04596138133160665,0.020555555555555556,0.0,0.3246836707787852,0.9381944444444444,0.9990079365079365
3.5,4.0,4x,3,189465320.75157982,69858525.08775944,129258597.65450017,271422126.6423432,0.9869895514267026,111584.92651710921,0.04730549948305387,0.025932539682539682,0.0,0.3224785402498145,0.904702380952381,0.9831349206349206
3.5,4.0,4x,4,179118964.42348245,65157699.649776876,123838233.77308092,257736312.76592514,0.937222955512455,4413.425048881231,0.046519514587879764,0.019583333333333335,0.0,0.3387882433356985,0.9002579365079365,0.9935912698412699
3.5,4.0,4x,5,188759809.87685186,67547358.62223285,112354364.25485899,267960406.22362632,0.974401477176823,1396.4618544254834,0.049500487113639934,0.02623015873015873,0.0,0.3475005536714567,0.9213888888888889,1.0
3.5,4.0,4x,6,186099121.33047014,70375855.27630216,101665229.20957607,263949627.76133993,0.9598168282230543,85.86213220570238,0.045934619840511885,0.024047619047619047,0.0,0.3308307889811713,0.9484920634920635,1.0
3.5,4.0,4x,7,179195563.06732425,85130207.11366275,98628971.30368425,267266691.66567004,0.9718788787842547,87.55602109458616,0.04510700220328514,0.021825396825396824,0.0,0.31545575487746563,0.9692460317460317,1.0
3.5,4.0,4x,8,190698225.63382936,69987055.54427014,122040273.32640125,269623384.5146159,0.9804486709622396,2287.2473107765013,0.04613343110506235,0.02277777777777778,0.0,0.3208688852706083,0.9182738095238095,0.9971626984126984
3.5,4.0,4x,9,185446382.2238585,72894286.42519285,118244695.68896556,271491723.54828584,0.9872426310846758,31720.839513154442,0.04848269710167349,0.03007936507936508,0.0,0.33001924660121634,0.9105753968253968,0.9834920634920635
3.5,4.0,4x,10,176273015.03772855,83965931.16862719,108210614.73111811,265274940.55904266,0.9646361474874279,86.19177506283945,0.045291774530224684,0.022003968253968255,0.0,0.3199691856549403,0.9437698412698413,1.0
3.5,4.0,4x,11,191232094.07023415,66591281.507070534,110225638.85158113,262483854.85933405,0.9544867449430329,80.03600125331977,0.04275506955465147,0.014325396825396826,0.0,0.3053430681607833,0.9491865079365079,1.0
3.5,4.0,4x,12,190840141.0388865,66212268.63427264,105509722.80014741,260568718.69646102,0.9475226134416764,58.65264807867182,0.043315448791816195,0.01767857142857143,0.0,0.317174167673547,0.9603769841269841,1.0
3.5,4.0,4x,13,178897160.67422417,70805868.10281499,120857309.70317537,263421974.08142412,0.957898087568815,20043.510009175832,0.0468591804873765,0.020158730158730157,0.0,0.33302997621586705,0.9020833333333333,0.9861904761904762
3.5,4.0,4x,14,186779741.5974597,69820599.17586243,115228523.6921752,264084534.49709147,0.9603073981712417,110.64346157090705,0.04573213601073967,0.02388888888888889,0.0,0.32641877777783246,0.9334325396825397,1.0
3.5,4.0,4x,15,186496847.73118952,70624717.62799464,115151762.09323397,264713620.22648782,0.9625949826417739,150.5004258566738,0.048194767469213,0.024384920634920634,0.0,0.3465587888341751,0.9326984126984127,1.0
3.5,4.0,4x,16,178951946.13326424,70836604.92042871,124219350.90648216,258385598.75035688,0.9395839954558433,88.91336236447343,0.04336837906904497,0.01994047619047619,0.0,0.3167209804583672,0.9151190476190476,1.0
3.5,4.0,4x,17,180243151.26828492,65723975.433553256,124290720.6132511,266053696.57017633,0.967467987527914,41010.759354410504,0.05068132688062202,0.031051587301587302,0.0,0.35901748115994764,0.8737301587301587,0.9806746031746032
3.5,4.0,4x,18,189537722.53316003,68221742.83323158,117529180.29738669,265261748.21528187,0.9645881753282978,5319.617707613989,0.044422741220613716,0.0185515873015873,0.0,0.31577121937906655,0.9303571428571429,0.9938690476190476
3.5,4.0,4x,19,189671729.8108986,64944596.319328606,115315556.51047787,264647405.48998538,0.962354201781765,40841.39078298209,0.048168082072763505,0.02871031746031746,0.0,0.34180995334012393,0.9266071428571429,0.9927380952380952
3.5,4.0,4x,20,186788969.91997018,66813889.10803424,130839636.25622372,271393092.81654125,0.9868839738783318,28868.11612029779,0.05193418123455815,0.03688492063492063,0.0,0.35509486816303765,0.8791666666666667,0.9695039682539682
3.5,4.0,4x,21,184889087.88588372,73653788.6647282,118520991.49931075,267356472.60979733,0.9722053549447176,674.9795131582837,0.04907493321532598,0.023392857142857142,0.0,0.34226801267055795,0.9314880952380953,1.0
3.5,4.0,4x,22,188156949.02991447,71949421.24011652,124326571.17691241,268782302.2618716,0.9773901900431694,220.6120329997267,0.04745827732454806,0.02130952380952381,0.0,0.33115269813875137,0.9223412698412699,1.0
3.5,4.0,4x,23,180171681.40999168,70099879.37106426,119261461.3961477,261281620.79052722,0.9501149846928263,11146.902529025032,0.045335843011872566,0.01740079365079365,0.0,0.3174202912084229,0.9178968253968254,0.986984126984127
3.5,4.0,4x,24,182085030.87550995,72843030.5110363,133878047.53940234,268976585.8502303,0.9780966758190192,794.4844734755652,0.04972154773848195,0.02908730158730159,0.0,0.34957012499577644,0.8803769841269842,1.0
3.5,4.0,4x,25,187860506.65268776,73489915.7979833,113543134.27886797,268036551.66997796,0.9746783697090108,139.78207268218625,0.04653106287412024,0.024603174603174603,0.0,0.32681831783015824,0.9422817460317461,1.0
3.5,4.0,4x,26,185757882.2996334,77097040.72943696,110120265.46132004,267858009.9564892,0.9740291271145062,243.3101679202025,0.04719546470434089,0.023908730158730157,0.0,0.33353811399099625,0.9504166666666667,1.0
3.5,4.0,4x,27,184501239.4095881,74054986.16614255,124039874.37387134,269649901.8380848,0.9805450975930357,11002.252251239963,0.047859217177387586,0.02908730158730159,0.0,0.33409204864505654,0.9174603174603174,0.9916666666666667
3.5,4.0,4x,28,184016444.64358672,68010812.0219535,120683843.70222178,261252914.48324615,0.9500105981208951,26533.685227435784,0.046925563929972776,0.021527777777777778,0.0,0.34199357719738,0.9249206349206349,0.993531746031746
3.5,4.0,4x,29,184563284.56262654,69201082.5668088,120194479.7862638,264254320.02111557,0.9609248000767839,113.49165601528047,0.046792298150331126,0.02123015873015873,0.0,0.3379053853923613,0.9158730158730158,1.0
3.5,4.0,4x,30,180448800.47198632,70119877.9949649,118490944.1291113,259224797.36200362,0.9426356267709223,1605.3455250608315,0.045746643298858664,0.02005952380952381,0.0,0.3319442869865908,0.9203769841269841,0.998452380952381
